timestamp,profile,section,implementation,operation,sizeKB,meanMs,p50Ms,p95Ms,p99Ms,hz,iterations,url,sizeB
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,2,82.67462240163806,82.72297650005203,94.71085795006948,100.41344870000265,12.095610127397288,122,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,4,82.30601651639273,82.91648949997034,93.44077399992383,96.3761898700206,12.1497800807895,122,http://localhost:8080/blob?size=4096,4096
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,8,82.96757666116545,84.38005899998825,95.94118600001092,99.53958759994713,12.052901148167065,121,http://localhost:8080/blob?size=8192,8192
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,16,82.7539055371909,83.34325999999419,95.98317000002136,100.118851599982,12.084021817563452,121,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,32,82.87554997521595,83.66594400000758,95.03181900002528,98.84953679998873,12.066284933240883,121,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,64,85.53490128205058,84.74364500003867,97.97693560002372,100.24264855994844,11.69113408692095,117,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,128,88.08936182456091,87.65130450006109,99.35879110004753,101.00181606000872,11.35210857800972,114,http://localhost:8080/blob?size=131072,131072
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,256,88.73484899115283,88.59334199992009,98.29161280002444,100.51441895995288,11.26952951821334,113,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,512,89.78621231250041,89.69290600001113,99.83919360001455,102.17160448004957,11.137567497774665,112,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:03:02.387Z,delay40,HTTP,mcp,,1024,91.81237855045886,92.55664600001182,100.62722720000892,102.23417215995023,10.89177751179176,109,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,1,21.51493463440628,21.564819999970496,24.32701939996332,25.096231239810585,46.47934176852291,465,http://localhost:8080/blob?size=512,1024
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,1,21.39272902349834,21.38503549993038,24.510167650226503,24.98103834004141,46.74485424003518,468,http://localhost:8080/blob?size=1024,1024
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,2,21.404452485039343,21.33035199996084,24.19665750011336,24.93064191984478,46.7192515528697,468,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,4,21.627097414676744,21.67366399988532,24.39447709992528,25.55224243994802,46.238289902063904,463,http://localhost:8080/blob?size=4096,4096
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,8,21.429646473226377,21.46403600042686,23.96327890013345,24.58614767991937,46.66432557575661,467,http://localhost:8080/blob?size=8192,8192
