profile,operation,sizeKB,p50Ms_dta,p50Ms_mcp,p95Ms_dta,p95Ms_mcp,p99Ms_dta,p99Ms_mcp,p50Ms_overhead_pct,p50Ms_delta_ms,p95Ms_overhead_pct,p95Ms_delta_ms,p99Ms_overhead_pct,p99Ms_delta_ms
bursty,write,128,0.3372210003435612,0.8842119998298585,0.698673000279814,1.2213296000845733,1.1574646800383923,3.1608738002181047,162.20549696757388,0.5469909994862974,74.80704129048047,0.5226565998047592,173.08598307408056,2.0034091201797124
bursty,write,256,0.6829089997336268,1.5120580000802877,1.0244907996617256,2.321021999930963,1.6174672801047565,3.362864000024274,121.41427344932868,0.8291490003466608,126.5537182664145,1.2965312002692373,107.90924437163734,1.7453967199195175
bursty,write,512,1.1554279997944832,2.801684000063688,1.692139999847858,4.136233000084758,2.543272840045393,4.634826400037855,142.480189207984,1.6462560002692048,144.43798979142687,2.4440930002369,82.2386622095619,2.091553559992462
bursty,write,1024,1.6608649999834595,5.4441250001546,2.430470500141382,6.866015000152402,3.670610979972405,7.520234599872492,227.7885318920453,3.7832600001711407,182.4973600688838,4.435544500011019,104.87691670145412,3.8496236199000875
default,read,4,0.1138919999939389,0.1764369999291375,0.1667934000084643,0.2833402000018392,0.2730077600025086,0.4886849599680863,54.91606077558312,0.0625449999351986,69.87494708271458,0.11654679999337489,79.00039177040092,0.21567719996557772
default,read,8,0.1143949999823235,0.1832820000126958,0.1693625999731011,0.2945295000099577,0.2969385999976653,0.5212614999967625,60.218541056004916,0.06888700003037229,73.90468737297144,0.1251669000368566,75.5452137246087,0.22432289999909721
default,read,16,0.1147979999659583,0.1984980000415817,0.1621827500319341,0.3279903999762608,0.2761959900183138,0.6104030799819133,72.91067797387014,0.08370000007562339,102.23507118462278,0.16580764994432667,121.00359963279669,0.33420708996359955
default,read,32,0.1159850000403821,0.2308409999823197,0.1664051999687216,0.3734420000109821,0.325180560024454,0.6613664000760766,99.02659818247925,0.11485599994193758,124.41726585537964,0.2070368000422605,103.38435976195532,0.3361858400516226
default,read,64,0.1228259999770671,0.3095759999705478,0.1844146000163163,0.5954802000080235,0.3928859400213693,0.7981438599876128,152.04435545271267,0.1867499999934807,222.90295885213953,0.4110655999917072,103.14900043106692,0.40525791996624355
default,read,128,0.1275500000047031,0.7033419999061152,0.1979387500148731,2.378039800026456,0.6969860999827603,2.981440880033188,451.42453930237656,0.5757919999014122,1101.4018477169177,2.180101050011583,327.76188508019504,2.284454780050428
default,read,256,0.1435504999826662,1.4953240000177177,0.2418925000092713,3.3723042000317944,0.8259847499866737,4.082330719977621,941.6710496990808,1.3517735000350515,1294.13342699858,3.130411700022523,394.2380255862454,3.2563459699909476
default,read,512,0.2028874999959953,3.3824049999238923,0.4039804499858288,5.313189599988981,0.957720030021738,6.786311319991946,1567.1332635034962,3.179517499927897,1215.2095850616934,4.909209150003152,608.590308990187,5.828591289970208
default,read,1024,0.3177439999999478,10.142573499993889,0.9140336999815188,12.52204365003272,1.1093036600074266,13.28544528998085,3092.0582292649287,9.82482949999394,1269.9761453309552,11.608009950051201,1097.638281468566,12.176141629973422
default,remove,4,0.0571290000225417,0.1067739999853074,0.0806844000006093,0.1684398000361398,0.149208919997327,0.3013066199840977,86.89982310766338,0.0496449999627657,108.7637759404145,0.08775540003553049,101.93606386903373,0.1520976999867707
default,remove,8,0.05682399997022,0.1069660000503063,0.0789462999935494,0.1779662000073584,0.1388539900392046,0.3016458200057968,88.24088432064697,0.050142000080086305,125.4269041385091,0.09901990001380902,117.23957656573565,0.16279182996659222
default,remove,16,0.0572220000321976,0.1062179999426007,0.0793815000273751,0.1764257000759243,0.1477727700164542,0.2997689600405281,85.62440998712749,0.0489959999104031,122.2503984115733,0.09704420004854922,102.85805023966827,0.1519961900240739
default,remove,32,0.0576979999896138,0.1058660000562667,0.0799320000194711,0.1727744999807328,0.1511927099665627,0.2940490000182763,83.48296314486396,0.0481680000666529,116.1518539992064,0.0928424999612617,94.48622892155794,0.14285629005171357
default,remove,64,0.0570060000172816,0.1074640000006184,0.0798910000012256,0.1735422500118147,0.146041340028751,0.3143228000740034,88.51348975202654,0.0504579999833368,117.22377991157,0.09365125001058909,115.2286469106097,0.16828146004525238
default,remove,128,0.0575240000034682,0.105909000034444,0.0784859999548643,0.1705471000168472,0.1447040999878664,0.3053488099353854,84.11271821858462,0.04838500003097581,117.29620583916287,0.0920611000619829,111.01600435716004,0.16064470994751898
default,remove,256,0.0570339999976567,0.107181999948807,0.0795293999835848,0.1725398000562563,0.1497030800010543,0.3189007600047627,87.92649990042901,0.0501479999511503,116.95096416151667,0.0930104000726715,113.02217696691127,0.16919768000370838
default,remove,512,0.0572859999956563,0.1068440000526607,0.0789799999911338,0.1687020000186746,0.1395977600035243,0.2874256899405754,86.50979307468167,0.049558000057004406,113.60091167081907,0.08972200002754081,105.89563180191357,0.14782792993705107
default,remove,1024,0.056427999981679,0.1068390000145882,0.07903449999867,0.1693156999535858,0.1366295499698026,0.3115722399996608,89.3368541314181,0.050411000032909194,114.23011464162494,0.0902811999549158,128.04162062198367,0.17494269002985824
default,write,4,0.1587320000107865,0.2313585000520106,0.2518023000040554,0.3582740999874658,0.4040469199884683,0.5420458099991083,45.754164274556395,0.07262650004122412,42.28388699455708,0.10647179998341039,34.154174474236456,0.13799889001064003
default,write,8,0.1621119999908842,0.2371200000634417,0.2473122999828774,0.35639650002704,0.3927442399773271,0.6243875699711476,46.26924600077436,0.0750080000725575,44.10787496283646,0.10908420004416258,58.98070714091011,0.23164332999382053
default,write,16,0.1732849999971222,0.2600910000037402,0.2654154999763705,0.402618599962443,0.4261923999793361,0.7317864400474349,50.09435323776413,0.08680600000661798,51.69370289161238,0.1372030999860725,71.70330585034257,0.30559404006809876
default,write,32,0.190933000005316,0.310413500003051,0.307858500018483,0.4985583500529172,0.5044848999765247,0.8644894600124113,62.577186758919844,0.11948049999773502,61.94399375784172,0.19069985003443424,71.36081972971617,0.36000456003588666
default,write,64,0.2741704999934882,0.5047930000000633,0.544789350015344,0.8092384999326896,0.7634398599748947,1.0385046500712638,84.11645308742284,0.23062250000657514,48.54154177387964,0.2644491499173456,36.0296605557659,0.2750647900963691
default,write,128,0.3637490000110119,0.913001999957487,0.7425915000261738,1.248606499982997,1.209250359983997,3.224055539960973,150.99780341110142,0.549252999946475,68.14177107319274,0.5060149999568233,166.61604963290148,2.0148051799769764
default,write,256,0.7045289999805391,1.5462324999971315,1.060274300019955,2.197538400022317,1.6653740400145691,3.421686819986206,119.47038376558558,0.8417035000165924,107.26130964232159,1.1372641000023618,105.46055947625268,1.7563127799716367
default,write,512,0.996908999979496,2.836704000015743,1.5495914000086477,4.100474350026343,2.469006640021681,4.602238539931132,184.54994388395403,1.839795000036247,164.61648857908347,2.5508829500176953,86.40041162022628,2.133231899909451
default,write,1024,1.718987500004005,5.955435000010766,2.561788950001937,7.45063310000114,3.605672370006797,8.280283259963616,246.4501632499882,4.236447500006761,190.8371159925374,4.888844149999203,129.6460246594176,4.674610889956819
delay40,read,4,0.1139320000074803,0.1753730000928044,0.1634265999426133,0.2871137999463826,0.2852924601011906,0.5251749601121982,53.92778155504173,0.061441000085324105,75.68364026859864,0.12368720000376929,84.08301429554905,0.23988250001100764
delay40,read,8,0.1145389999728649,0.1825764999957755,0.1632206999929621,0.3050176500808447,0.3027711799554523,0.5324877800210379,59.401164702877765,0.06803750002291059,86.8743670955931,0.1417969500878826,75.87135608461301,0.22971660006558564
delay40,read,16,0.1148209997918456,0.20113499998115,0.1617866000160575,0.3176949998829511,0.2827494399808345,0.5932961999904364,75.1726603546212,0.08631400018930441,96.36669529579058,0.1559083998668936,109.83107872137661,0.31054676000960185
delay40,read,32,0.1169500001706183,0.2291390000609681,0.166704999981448,0.3797471500467508,0.3176879200269469,0.6463818100630306,95.92902926607724,0.1121889998903498,127.79589699709757,0.2130421500653028,103.46439676025557,0.32869389003608374
delay40,read,64,0.1209560001734644,0.3106479999842122,0.1736370001337491,0.5998543498921206,0.3607780199195221,0.7637993399915283,156.8272756528889,0.1896919998107478,245.46458959211733,0.4262173497583715,111.70894506320181,0.4030213200720062
delay40,read,128,0.1269330000504851,0.716319999890402,0.201631250034552,2.3715992000419632,0.6036210500169656,3.1109153600409623,464.3292127386099,0.5893869998399168,1076.2061682579263,2.169967950007411,415.3755588797848,2.5072943100239966
delay40,read,256,0.1441160000395029,1.4462534999474883,0.2339204998454075,3.259206449904013,0.829327779957093,3.850829429922156,903.5343053866768,1.3021374999079853,1293.2966337101473,3.0252859500586053,364.3314167193805,3.0215016499650633
delay40,read,512,0.200258000055328,3.298111000098288,0.3309599000029265,5.13050759993493,0.5220561499940227,6.2693310999870295,1546.9309586568697,3.09785300004296,1450.1900985253994,4.7995476999320035,1100.89210711507,5.747274949993007
delay40,read,1024,0.2954100000206381,10.197197500034235,0.5199722499819472,12.338776999921537,0.6601630000513978,13.441333269870372,3351.8795908472407,9.901787500013597,2272.968365206013,11.81880474993959,1936.062800978528,12.781170269818974
delay40,remove,4,0.0572249998804181,0.106271999888122,0.0812866998603567,0.177071099996101,0.1490349000692364,0.3040352900512525,85.70904344289455,0.0490470000077039,117.83526739342763,0.09578440013574428,104.00274694719718,0.15500038998201612
delay40,remove,8,0.0577360000461339,0.1069780001416802,0.0802649999968707,0.174205999856349,0.1540975501411594,0.3092506800475517,85.28820849417959,0.0492420000955463,117.03855960025014,0.09394099985947829,100.6850074931535,0.1551531299063923
delay40,remove,16,0.0571029998827725,0.1074019998777657,0.0795389999402687,0.1727703998563811,0.149559999932535,0.3092776799574481,88.08468924268897,0.0502989999949932,117.21469968961927,0.0932313999161124,106.79170907793537,0.1597176800249131
delay40,remove,32,0.0573070000391453,0.1071150000207126,0.0789983500260859,0.1742707999888807,0.1455111700505955,0.321599040068686,86.91433847094494,0.0498079999815673,120.6005567601539,0.0952724499627948,121.0133008736465,0.1760878700180905
delay40,remove,64,0.057247000047937,0.1080529999453574,0.0794659999664872,0.1705232999520375,0.1460489998571574,0.286253579915501,88.74875513979231,0.0508059998974204,114.58648984968593,0.09105729998555029,95.99831576763282,0.14020458005834358
delay40,remove,128,0.0575369999278336,0.1074500000104308,0.0797965999692678,0.1742583999643101,0.1453406400512903,0.3125161999277743,86.74939629316981,0.0499130000825972,118.37822668061364,0.09446179999504231,115.02327209890379,0.167175559876484
delay40,remove,256,0.0572879998944699,0.1083019999787211,0.079386399872601,0.1694250000291504,0.1411114399787038,0.281341400160454,89.04831758522549,0.0510140000842512,113.41816772273714,0.0900386001565494,99.37533073357723,0.1402299601817502
delay40,remove,512,0.0568539998494088,0.1106579999905079,0.079736849933397,0.174568900023587,0.1508610600908285,0.2886293400265281,94.63538235412048,0.0538040001410991,118.93127226546045,0.09483205009019,91.32129911638819,0.13776827993569962
delay40,remove,1024,0.0569419998209923,0.1073109998833388,0.0813815000001341,0.1698193999938667,0.15844250000082,0.2919909599050877,88.45667560094614,0.05036900006234649,108.67076668971065,0.0884378999937326,84.28828117681591,0.13354845990426772
delay40,write,4,0.1609070000704378,0.2252185000106692,0.249161799997091,0.3644358500372618,0.4041140399686982,0.5546810700651256,39.96811817514387,0.06431149994023141,46.264736424892035,0.1152740500401708,37.25854961834287,0.15056703009642736
delay40,write,8,0.164585999911651,0.2347225000848993,0.2527360001113266,0.3596047998871654,0.4197995999827976,0.6184337200899603,42.61389195368821,0.07013650017324832,42.284755527018184,0.10686879977583885,47.3164148120442,0.19863412010716275
delay40,write,16,0.1757680000737309,0.2599730000365525,0.275685000186786,0.4027571999002247,0.4688068400509659,0.6876853199303152,47.906899963303566,0.0842049999628216,46.09325847519558,0.1270721997134387,46.68841432764807,0.21887847987934933
delay40,write,32,0.1949874999700114,0.3134934999980032,0.3341141499695368,0.4863577500567764,0.5770749100297705,0.7884610498766415,60.77620362649796,0.11850600002799178,45.56634314982485,0.15224360008723958,36.630623888320805,0.21138613984687094
delay40,write,64,0.2725980000104755,0.5086324999574572,0.5992357000475744,0.8503097501117732,0.7918262600665887,1.1232168700103689,86.58702556068322,0.23603449994698167,41.89904741060413,0.2510740500641988,41.851429619915834,0.3313906099437801
delay40,write,128,0.3415610000956803,0.901609000051394,0.6593249998986721,1.2129734998103228,0.9054162002168604,3.251314559965393,163.967197601257,0.5600479999557137,83.97201683490505,0.5536484999116507,259.0961327162752,2.3458983597485323
delay40,write,256,0.7150350000010803,1.5204750000266358,1.0466571500757706,2.29992654996458,1.50247499995632,3.301224230017979,112.64343703795458,0.8054400000255555,119.74020335102868,1.2532693998888091,119.71907886080979,1.7987492300616588
delay40,write,512,1.113268000073731,2.791250000009313,1.583245999971404,4.073244799976237,1.8358752799872315,4.433510780110956,150.72579107855884,1.6779819999355818,157.2717568874203,2.489998800004833,141.49302670178074,2.597635500123725
delay40,write,1024,1.644770000129938,5.710709999897517,2.353441999992356,7.234747650008648,2.6127979999873787,8.167810949999826,247.20416833030558,4.065939999767579,207.4113426220891,4.881305650016293,212.6078231091451,5.555012950012447
loss1,read,4,0.1138669999781996,0.1766580000985413,0.1642839999403804,0.2896654499229043,0.2910463001113418,0.5016108796931802,55.14415953029705,0.0627910001203417,76.31993987730121,0.12538144998252387,72.34745107609525,0.21056457958183838
loss1,read,8,0.1140689998865127,0.1847259998321533,0.1606023500789888,0.3027431497583164,0.2849640599545066,0.5343347101379179,61.942333163205845,0.07065699994564059,88.50480681597668,0.1421407996793276,87.50950917221715,0.2493706501834113
loss1,read,16,0.1163860000669956,0.2004100000485777,0.1638762000948191,0.3140690000727772,0.2817665600311024,0.5834536000154914,72.1942501101637,0.0840239999815821,91.65016023745746,0.15019279997795812,107.06985241651377,0.301687039984389
loss1,read,32,0.1162920000497251,0.2316080001182854,0.1669739999575539,0.3861132499296218,0.306795370015315,0.6611959500238284,99.16073334300941,0.11531600006856028,131.2415406157694,0.2191392499720679,115.51692582284471,0.3544005800085134
loss1,read,64,0.1224160001147538,0.3084289999678731,0.17595450009685,0.5852036998141555,0.3759008399164302,0.7725104797538371,151.95154201962907,0.1860129998531193,232.5880835625369,0.40924919971730556,105.5091124365619,0.39660963983740694
loss1,read,128,0.1279810001142323,0.7159790000878274,0.2023560001165606,2.403113799868154,0.6956696599349333,3.0925771601265284,459.4416354371074,0.5879979999735951,1087.5673557907444,2.2007577997515937,344.54679257045365,2.396907500191595
loss1,read,256,0.1466460000956431,1.4385624998249114,0.247296749940142,3.246606149990112,0.8728105399641201,3.637659899988212,880.9762959007918,1.2919164997292683,1212.8381795458092,2.9993094000499703,316.77543217314394,2.764849360024092
loss1,read,512,0.2035349998623132,3.2649245001375675,0.3373435000656176,5.183468499965968,0.5466696800477804,6.386871589915828,1504.109613750075,3.0613895002752542,1436.555024465483,4.84612499990035,1068.3237287565682,5.840201909868048
loss1,read,1024,0.3208849998190999,10.294007000047714,0.9349362001754342,12.528429000172764,1.1756183998659244,13.281712400168182,3108.005050361032,9.973122000228614,1240.0303676145916,11.59349279999733,1029.763909928844,12.106094000302257
loss1,remove,4,0.0570580000057816,0.1066580000333488,0.0805339999496936,0.1751683500828221,0.1513214799575508,0.3128619501134388,86.92908973770777,0.0496000000275672,117.50856804857929,0.09463435013312851,106.75316564522359,0.16154047015588802
loss1,remove,8,0.057103999890387,0.1075079999864101,0.0804497500066645,0.1738666001707314,0.1503728199517354,0.3041391998715692,88.26702191225698,0.0504040000960231,116.11826035050228,0.09341685016406691,102.25676420059662,0.15376637991983377
loss1,remove,16,0.0567619998473674,0.1067559998482465,0.0803828999632969,0.1730792998801915,0.1530972598865629,0.2996691798977542,88.07653031132202,0.049994000000879106,115.31855650793898,0.0926963999168946,95.7377814075794,0.14657192001119132
loss1,remove,32,0.0568270001094788,0.1069090003147721,0.0821839999407529,0.170016800239682,0.1462354999966919,0.3114212799444801,88.13064231581632,0.050082000205293305,106.87335778527263,0.08783280029892909,112.95874117538149,0.1651857799477882
loss1,remove,64,0.0572820000816136,0.1075800000689923,0.0814478499582037,0.1735077998600899,0.1538915001228458,0.2890151400491594,87.80768813190129,0.05029799998737871,113.02931869795,0.0920599499018862,87.80448550988812,0.1351236399263136
loss1,remove,128,0.0568919999059289,0.1085319998674094,0.0832574000349267,0.1728740497026593,0.1582182398857546,0.3099120298540219,90.76847368147965,0.0516399999614805,107.63805935585087,0.0896166496677326,95.87629724474344,0.1516937899682673
loss1,remove,256,0.057509999955073,0.1077049998566508,0.0820679502096027,0.1755639999173581,0.1567601500242024,0.3095860001631081,87.28047285826865,0.0501949999015778,113.92516746058014,0.09349604970775541,97.49024233219394,0.1528258501389057
loss1,remove,512,0.0571109999436885,0.1078840000554919,0.082482400117442,0.170231599989347,0.1616394401807334,0.288707639975473,88.90231332294238,0.0507730001118034,106.38536190382908,0.087749199871905,78.61212563756793,0.1270681997947396
loss1,remove,1024,0.0576589996926486,0.1082269996404647,0.0834950003307312,0.1819419499253853,0.1563229401130234,0.2996141800144692,87.70183356868644,0.0505679999478161,117.90759830492468,0.09844694959465408,91.66360343391989,0.14329123990144582
loss1,write,4,0.1603689999319613,0.2280860000755638,0.2584593999199569,0.363113450026139,0.4483571200259027,0.5502142099849877,42.22574199024272,0.06771700014360249,40.49148537007851,0.10465405010618206,22.717848208410395,0.10185708995908499
loss1,write,8,0.1651924999896437,0.2394860000349581,0.2579147999524138,0.3581926000304519,0.4281856799335213,0.5914046400599184,44.97389412350563,0.0742935000453144,38.880203887694584,0.1002778000780381,38.118733945455155,0.16321896012639714
loss1,write,16,0.1765679998788982,0.2609769999980926,0.2721049999818206,0.4009335998445749,0.4366741000441848,0.734433160088957,47.80537819825085,0.08440900011919439,47.345179203381555,0.1288285998627543,68.18793695679307,0.2977590600447722
loss1,write,32,0.1932349998969584,0.3134564999490976,0.3303951499750829,0.5152112999698146,0.5879076000256461,0.8909137896075837,62.21517846986659,0.12022150005213919,55.93791252948775,0.18481614999473173,51.53976399841057,0.3030061895819376
loss1,write,64,0.269490500097163,0.5007099998183548,0.6267217499553226,0.8321778000332415,0.8344185000751168,1.0541721199639142,85.79875715018791,0.23121949972119182,32.7826583475945,0.2054560500779189,26.336139463472424,0.2197536198887975
loss1,write,128,0.3516599999275058,0.8981909998692572,0.7358447000617162,1.2781376999802885,1.0344726600404832,3.209053940139711,155.41460503168344,0.5465309999417514,73.69666450992845,0.5422929999185723,210.21157582010215,2.1745812800992277
loss1,write,256,0.6094065000070259,1.513784000184387,1.012083799950778,2.3477353998459867,1.559036429945846,3.3045127600524573,148.40299540076032,0.9043775001773611,131.97045540697,1.3356515998952088,111.95866219542039,1.7454763301066114
loss1,write,512,1.1549829998984933,2.808889999985695,1.6134610001463443,4.081297400058247,2.022422800026833,4.544604360209778,143.19751894465605,1.6539070000872016,152.95296258713813,2.467836399911903,124.71089428726188,2.522181560182945
loss1,write,1024,1.6465969999553636,5.470759999938309,2.50878995002713,7.141148799937217,3.695531540079975,8.17817139985971,232.2464452496034,3.8241629999829456,184.6451453562301,4.632358849910087,121.29892036269099,4.482639859779736
netem40,read,4,0.113447000272572,0.1767180003225803,0.1630928999278693,0.2858234000392256,0.2784169200714671,0.5069587198086083,55.771417400187794,0.06327100005000831,75.2518964134159,0.12273050011135628,82.08617481957509,0.22854179973714117
netem40,read,8,0.1149510000832378,0.1843209997750818,0.1631932499120011,0.2935686001554131,0.2901615102728827,0.5097338399849822,60.347452080984155,0.06936999969184399,79.89016109043385,0.13037535024341199,75.67245204424341,0.21957232971209956
netem40,read,16,0.1149939997121691,0.2020004999358207,0.1669910999014973,0.3272929999511689,0.2778661401383593,0.6448756702523678,75.66177404162788,0.0870065002236516,95.99427762571092,0.1603019000496716,132.08141514876968,0.3670095301140085
netem40,read,32,0.116797000169754,0.2311189998872578,0.1710884001106022,0.3835149998776614,0.2832146398723105,0.6576830000616608,97.88093833861056,0.11432199971750379,124.16189503773103,0.21242659976705922,132.22069323753257,0.3744683601893503
netem40,read,64,0.1217760001309216,0.312146499985829,0.1828509999904781,0.5979082498233765,0.3660062999464574,0.7866040001390502,156.32842239048722,0.1903704998549074,226.99205902866944,0.41505724983289843,114.91542638859535,0.4205977001925928
netem40,read,128,0.1284380001015961,0.7150590000674129,0.1957237500464543,2.4874575003981594,0.6680311499629483,3.113918420104309,456.7347665813794,0.5866209999658167,1170.902228169944,2.291733750351705,366.1337155126703,2.4458872701413608
netem40,read,256,0.1454709998797625,1.4610150000080466,0.2390300999861204,3.3395690000616014,0.8747197898477296,3.931829489795484,904.3341980295954,1.315544000128284,1297.1332481790025,3.100538900075481,349.4958883324148,3.0571096999477545
netem40,read,512,0.2078249999321997,3.29231599997729,0.4182777999900294,5.181629750039428,0.9979937200807036,6.300483160000295,1484.1770725617066,3.0844910000450905,1138.8010432690771,4.763351950049398,531.3149104275727,5.302489439919591
netem40,read,1024,0.3033980000764131,10.099953000433745,0.5636516002006828,12.520691000157967,0.7228699200972912,13.76224650000222,3228.945147262011,9.796555000357332,2121.352870407907,11.957039399957285,1803.8344406625683,13.039376579904928
netem40,remove,4,0.0572619996964931,0.1086130002513527,0.082261199876666,0.1767424998106434,0.1408255600742994,0.3116640699608239,89.67727433033481,0.051351000554859604,114.85524168822359,0.09448129993397741,121.31214659923266,0.17083850988652452
netem40,remove,8,0.0575100001879036,0.1080160001292824,0.0812029999215155,0.1706294999457895,0.1535984999500215,0.2954708999954165,87.82124808965314,0.050505999941378804,110.12708903698962,0.08942650002427399,92.36574581884457,0.14187240004539498
netem40,remove,16,0.0567919998429715,0.1072049997746944,0.083427600050345,0.1756961998529733,0.1546148603036999,0.3279974001180382,88.7677843201747,0.0504129999317229,110.59721212997633,0.0922685998026283,112.13834134298236,0.1733825398143383
netem40,remove,32,0.0559140001423656,0.1073509999550879,0.0812386999605223,0.1714474002365021,0.1620525901066132,0.291034499853849,91.99306020273247,0.0514369998127223,111.04153601647546,0.0902087002759798,79.5926246303003,0.1289819097472358
netem40,remove,64,0.0567969996482133,0.107324999757111,0.0812940001487732,0.1751381502021102,0.1531190801411866,0.3128959500882772,88.96244594231342,0.0505280001088977,115.43797805692455,0.09384415005333702,104.34811246238225,0.1597768699470906
netem40,remove,128,0.0574089996516704,0.1068339999765157,0.0814672498498111,0.1783398002386092,0.1503144301939769,0.3114384398795661,86.09277399838338,0.0494250003248453,118.90980801167026,0.0968725503887981,107.19131189045711,0.1611240096855892
